
1922;Нана;Комиксы;2012
1923;Время стрекоз;Поэзия;1725
1924;Царские письма. Александр lll и Мария Федоровна. Николай ll и Александра Федоровна;Приключения;1916
1925;Взять живым;Детский;1732
1926;Выбор Геродота;Фольклор;1769
1927;Мао Цзэдун. Путь к власти;Роман;1709
1928;Братья Кип;Поэзия;2021
1929;Миф и фольклор. Боги, обычаи и ворожба на Руси;Триллер;1957
1930;Лезвия луж;Юмор;1800
1931;Стоянка поезда - двадцать минут;Юмор;1774
1932;Сибирский гамбит;Детектив;1783
1933;Вечера на хуторе близ Диканьки. Миргород. Повести;Детский;1874
1934;Инстинкт матери;Роман;1797
1935;Война миров;Детектив;1935
1936;История кота Соломона и Элен, которой было непросто;Детский;1900
1937;Удивительное семейство Аппенцелль;Детектив;1922
1938;Безумие любви и смерти;Научный;1752
1939;Хемлок, или яды;Юмор;1892
1940;Токийские мстители. Том 1 (+стикер);Фантастика;1969
1941;Токийские мстители. Том 2 (+стикер);Приключения;1832
1942;Дом который построил Гольман;Ужасы;1846
1943;Мастер Подземелий. Гэри Гайгэкс и вдохновляющая история создания Dungeons & Dragons в комиксах;Фантастика;1991
1944;Жизнь после смерти. 13 фактов о призраках, которые я узнала;Ужасы;1893
1945;Миссис Ингланд;Научный;1836
1946;Королевская лилия;Ужасы;1800
1947;Футбольные герои: Поль Погба;Приключения;1990
1948;Мерзость;Детский;1897
1949;Diablo. Кровавое наследие;Комиксы;1773
1950;Тьма в хрустальной туфельке;Научный;1932
1951;Другая Блу (новое оформление);Детский;1829
1952;Беззвездный Венец;Фольклор;1716
1953;Сломленный бог;Юмор;1703
1954;Тэррлисс: роман;Триллер;1884
1955;Между Явью и Навью;Научный;1752
1956;Сценарии судьбы Тонечки Морозовой;Религиозный;1957
1957;Дом певчих птиц;Ужасы;2010
1958;Охота на горностая. Зеленый гамбит. Поцелуй Уробороса;Юмор;1942
1959;Повелитель сорок;Детектив;1750
